Will train until valid error hasn't decreased in 150 rounds.
[0]	train-auc:0.821707	valid-auc:0.668684
[557]	train-auc:0.999868	valid-auc:0.890175
[558]	train-auc:0.999869	valid-auc:0.890019
[559]	train-auc:0.999869	valid-auc:0.890200
[560]	train-auc:0.999871	valid-auc:0.890310
[561]	train-auc:0.999872	valid-auc:0.890385
[562]	train-auc:0.999872	valid-auc:0.890315
[563]	train-auc:0.999877	valid-auc:0.890470
[564]	train-auc:0.999879	valid-auc:0.890520
[565]	train-auc:0.999881	valid-auc:0.890586
[566]	train-auc:0.999882	valid-auc:0.890676
[567]	train-auc:0.999885	valid-auc:0.891052
[568]	train-auc:0.999888	valid-auc:0.891162
[569]	train-auc:0.999890	valid-auc:0.891177
[570]	train-auc:0.999891	valid-auc:0.891182
[571]	train-auc:0.999892	valid-auc:0.891162
[572]	train-auc:0.999894	valid-auc:0.891212
[573]	train-auc:0.999897	valid-auc:0.891328
[574]	train-auc:0.999899	valid-auc:0.891292
[575]	train-auc:0.999900	valid-auc:0.891498
[576]	train-auc:0.999902	valid-auc:0.891418
[577]	train-auc:0.999903	valid-auc:0.891674
[578]	train-auc:0.999904	valid-auc:0.891724
[579]	train-auc:0.999905	valid-auc:0.891989
[580]	train-auc:0.999907	valid-auc:0.891994
[581]	train-auc:0.999908	valid-auc:0.891769
[582]	train-auc:0.999910	valid-auc:0.891774
[583]	train-auc:0.999912	valid-auc:0.891709
[584]	train-auc:0.999913	valid-auc:0.891869
[585]	train-auc:0.999914	valid-auc:0.891914
[586]	train-auc:0.999916	valid-auc:0.891914
[587]	train-auc:0.999917	valid-auc:0.891989
[588]	train-auc:0.999919	valid-auc:0.892110
[589]	train-auc:0.999920	valid-auc:0.892260
[590]	train-auc:0.999920	valid-auc:0.892325
[591]	train-auc:0.999923	valid-auc:0.892290
[592]	train-auc:0.999923	valid-auc:0.892235
[593]	train-auc:0.999925	valid-auc:0.892210
[594]	train-auc:0.999928	valid-auc:0.892491
[595]	train-auc:0.999928	valid-auc:0.892501
[596]	train-auc:0.999930	valid-auc:0.892561
[597]	train-auc:0.999930	valid-auc:0.892676
[598]	train-auc:0.999931	valid-auc:0.892706
[599]	train-auc:0.999931	valid-auc:0.892661
[600]	train-auc:0.999932	valid-auc:0.892651
[601]	train-auc:0.999932	valid-auc:0.892796
[602]	train-auc:0.999934	valid-auc:0.892987
[603]	train-auc:0.999936	valid-auc:0.892882
[604]	train-auc:0.999938	valid-auc:0.892791
[605]	train-auc:0.999939	valid-auc:0.892927
[606]	train-auc:0.999941	valid-auc:0.892867
[607]	train-auc:0.999942	valid-auc:0.892932
[608]	train-auc:0.999942	valid-auc:0.893112
[609]	train-auc:0.999943	valid-auc:0.893182
[610]	train-auc:0.999944	valid-auc:0.893208
[611]	train-auc:0.999946	valid-auc:0.893223
[612]	train-auc:0.999948	valid-auc:0.893253
[613]	train-auc:0.999951	valid-auc:0.893162
[614]	train-auc:0.999951	valid-auc:0.893223
[615]	train-auc:0.999952	valid-auc:0.893182
[616]	train-auc:0.999953	valid-auc:0.893223
[617]	train-auc:0.999954	valid-auc:0.893157
[618]	train-auc:0.999956	valid-auc:0.893283
[619]	train-auc:0.999956	valid-auc:0.893328
[620]	train-auc:0.999957	valid-auc:0.893488
[621]	train-auc:0.999958	valid-auc:0.893438
[622]	train-auc:0.999958	valid-auc:0.893574
[623]	train-auc:0.999959	valid-auc:0.893488
[624]	train-auc:0.999960	valid-auc:0.893563
[625]	train-auc:0.999961	valid-auc:0.893508
[626]	train-auc:0.999962	valid-auc:0.893594
[627]	train-auc:0.999963	valid-auc:0.893528
[628]	train-auc:0.999964	valid-auc:0.893538
[629]	train-auc:0.999965	valid-auc:0.893779
[630]	train-auc:0.999967	valid-auc:0.893794
[631]	train-auc:0.999968	valid-auc:0.893985
[632]	train-auc:0.999969	valid-auc:0.894090
[633]	train-auc:0.999970	valid-auc:0.894200
[634]	train-auc:0.999970	valid-auc:0.894270
[635]	train-auc:0.999971	valid-auc:0.894110
[636]	train-auc:0.999972	valid-auc:0.894185
[637]	train-auc:0.999972	valid-auc:0.894125
[638]	train-auc:0.999974	valid-auc:0.894240
[639]	train-auc:0.999974	valid-auc:0.894255
[640]	train-auc:0.999975	valid-auc:0.894381
[641]	train-auc:0.999976	valid-auc:0.894471
[642]	train-auc:0.999976	valid-auc:0.894576
[643]	train-auc:0.999977	valid-auc:0.894676
[644]	train-auc:0.999978	valid-auc:0.894917
[645]	train-auc:0.999978	valid-auc:0.894772
[646]	train-auc:0.999979	valid-auc:0.894676
[647]	train-auc:0.999980	valid-auc:0.894812
[648]	train-auc:0.999980	valid-auc:0.894827
[649]	train-auc:0.999980	valid-auc:0.894872
[650]	train-auc:0.999980	valid-auc:0.894817
[651]	train-auc:0.999981	valid-auc:0.895012
[652]	train-auc:0.999981	valid-auc:0.895098
[653]	train-auc:0.999981	valid-auc:0.895213
[654]	train-auc:0.999982	valid-auc:0.895413
[655]	train-auc:0.999982	valid-auc:0.895368
[656]	train-auc:0.999983	valid-auc:0.895283
[657]	train-auc:0.999984	valid-auc:0.895393
[658]	train-auc:0.999984	valid-auc:0.895423
[659]	train-auc:0.999985	valid-auc:0.895509
[660]	train-auc:0.999985	valid-auc:0.895559
[661]	train-auc:0.999985	valid-auc:0.895689
[662]	train-auc:0.999985	valid-auc:0.895784
[663]	train-auc:0.999985	valid-auc:0.895875
[664]	train-auc:0.999986	valid-auc:0.895870
[665]	train-auc:0.999986	valid-auc:0.896055
[666]	train-auc:0.999986	valid-auc:0.895950
[667]	train-auc:0.999987	valid-auc:0.895975
[668]	train-auc:0.999988	valid-auc:0.896060
[669]	train-auc:0.999988	valid-auc:0.896185
[670]	train-auc:0.999988	valid-auc:0.896276
[671]	train-auc:0.999989	valid-auc:0.896271
[672]	train-auc:0.999989	valid-auc:0.896366
[673]	train-auc:0.999989	valid-auc:0.896426
[674]	train-auc:0.999989	valid-auc:0.896531
[675]	train-auc:0.999989	valid-auc:0.896627
[676]	train-auc:0.999990	valid-auc:0.896622
[677]	train-auc:0.999990	valid-auc:0.896451
[678]	train-auc:0.999990	valid-auc:0.896511
[679]	train-auc:0.999990	valid-auc:0.896586
[680]	train-auc:0.999991	valid-auc:0.896647
[681]	train-auc:0.999991	valid-auc:0.896747
[682]	train-auc:0.999991	valid-auc:0.896737
[683]	train-auc:0.999992	valid-auc:0.896812
[684]	train-auc:0.999992	valid-auc:0.896767
[685]	train-auc:0.999993	valid-auc:0.896802
[686]	train-auc:0.999992	valid-auc:0.896782
[687]	train-auc:0.999992	valid-auc:0.896827
[688]	train-auc:0.999993	valid-auc:0.896887
[689]	train-auc:0.999993	valid-auc:0.896732
[690]	train-auc:0.999993	valid-auc:0.896672
[691]	train-auc:0.999994	valid-auc:0.896707
[692]	train-auc:0.999994	valid-auc:0.896857
[693]	train-auc:0.999994	valid-auc:0.896722
[694]	train-auc:0.999994	valid-auc:0.896837
[695]	train-auc:0.999995	valid-auc:0.897068
[696]	train-auc:0.999995	valid-auc:0.897243
[697]	train-auc:0.999995	valid-auc:0.897359
[698]	train-auc:0.999995	valid-auc:0.897353
[699]	train-auc:0.999995	valid-auc:0.897283
[700]	train-auc:0.999995	valid-auc:0.897469
[701]	train-auc:0.999995	valid-auc:0.897464
[702]	train-auc:0.999995	valid-auc:0.897439
[703]	train-auc:0.999995	valid-auc:0.897524
[704]	train-auc:0.999995	valid-auc:0.897619
[705]	train-auc:0.999995	valid-auc:0.897554
[706]	train-auc:0.999995	valid-auc:0.897654
[707]	train-auc:0.999995	valid-auc:0.897629
[708]	train-auc:0.999995	valid-auc:0.897709
[709]	train-auc:0.999996	valid-auc:0.897704
[710]	train-auc:0.999996	valid-auc:0.897735
[711]	train-auc:0.999996	valid-auc:0.897689
[712]	train-auc:0.999996	valid-auc:0.897825
[713]	train-auc:0.999997	valid-auc:0.897915
[714]	train-auc:0.999997	valid-auc:0.897910
[715]	train-auc:0.999997	valid-auc:0.897990
[716]	train-auc:0.999997	valid-auc:0.897880
[717]	train-auc:0.999997	valid-auc:0.897885
[718]	train-auc:0.999997	valid-auc:0.897960
[719]	train-auc:0.999997	valid-auc:0.897735
[720]	train-auc:0.999997	valid-auc:0.897905
[721]	train-auc:0.999997	valid-auc:0.897910
[722]	train-auc:0.999997	valid-auc:0.897995
[723]	train-auc:0.999998	valid-auc:0.898121
[724]	train-auc:0.999998	valid-auc:0.898161
[725]	train-auc:0.999998	valid-auc:0.898085
[726]	train-auc:0.999998	valid-auc:0.898070
[727]	train-auc:0.999998	valid-auc:0.897945
[728]	train-auc:0.999998	valid-auc:0.897915
[729]	train-auc:0.999998	valid-auc:0.898045
[730]	train-auc:0.999998	valid-auc:0.898156
[731]	train-auc:0.999998	valid-auc:0.898161
[732]	train-auc:0.999999	valid-auc:0.898156
[733]	train-auc:0.999998	valid-auc:0.898166
[734]	train-auc:0.999998	valid-auc:0.898181
[735]	train-auc:0.999999	valid-auc:0.898171
[736]	train-auc:0.999999	valid-auc:0.898336
[737]	train-auc:0.999999	valid-auc:0.898256
[738]	train-auc:0.999999	valid-auc:0.898316
[739]	train-auc:0.999999	valid-auc:0.898381
[740]	train-auc:0.999999	valid-auc:0.898296
[741]	train-auc:0.999999	valid-auc:0.898386
[742]	train-auc:0.999999	valid-auc:0.898502
[743]	train-auc:0.999999	valid-auc:0.898552
[744]	train-auc:0.999999	valid-auc:0.898371
[745]	train-auc:0.999999	valid-auc:0.898351
[746]	train-auc:0.999999	valid-auc:0.898476
[747]	train-auc:0.999999	valid-auc:0.898431
[748]	train-auc:0.999999	valid-auc:0.898446
[749]	train-auc:0.999999	valid-auc:0.898537
[750]	train-auc:0.999999	valid-auc:0.898517
[751]	train-auc:0.999999	valid-auc:0.898492
[752]	train-auc:0.999999	valid-auc:0.898562
[753]	train-auc:0.999999	valid-auc:0.898481
[754]	train-auc:0.999999	valid-auc:0.898476
[755]	train-auc:0.999999	valid-auc:0.898492
[756]	train-auc:0.999999	valid-auc:0.898401
[757]	train-auc:0.999999	valid-auc:0.898522
[758]	train-auc:0.999999	valid-auc:0.898627
[759]	train-auc:0.999999	valid-auc:0.898642
[760]	train-auc:1.000000	valid-auc:0.898752
[761]	train-auc:1.000000	valid-auc:0.898812
[762]	train-auc:1.000000	valid-auc:0.898883
[763]	train-auc:1.000000	valid-auc:0.898938
[764]	train-auc:1.000000	valid-auc:0.898973
[765]	train-auc:1.000000	valid-auc:0.899068
[766]	train-auc:1.000000	valid-auc:0.898983
[767]	train-auc:1.000000	valid-auc:0.899178
[768]	train-auc:1.000000	valid-auc:0.899254
[769]	train-auc:1.000000	valid-auc:0.899309
[770]	train-auc:1.000000	valid-auc:0.899369
[771]	train-auc:1.000000	valid-auc:0.899554
[772]	train-auc:1.000000	valid-auc:0.899549
[773]	train-auc:1.000000	valid-auc:0.899620
[774]	train-auc:1.000000	valid-auc:0.899609
[775]	train-auc:1.000000	valid-auc:0.899539
[776]	train-auc:1.000000	valid-auc:0.899559
[777]	train-auc:1.000000	valid-auc:0.899584
[778]	train-auc:1.000000	valid-auc:0.899424
[779]	train-auc:1.000000	valid-auc:0.899529
[780]	train-auc:1.000000	valid-auc:0.899354
[781]	train-auc:1.000000	valid-auc:0.899344
[782]	train-auc:1.000000	valid-auc:0.899459
[783]	train-auc:1.000000	valid-auc:0.899549
[784]	train-auc:1.000000	valid-auc:0.899620
[785]	train-auc:1.000000	valid-auc:0.899660
[786]	train-auc:1.000000	valid-auc:0.899780
[787]	train-auc:1.000000	valid-auc:0.899830
[788]	train-auc:1.000000	valid-auc:0.899589
[789]	train-auc:1.000000	valid-auc:0.899705
[790]	train-auc:1.000000	valid-auc:0.899765
[791]	train-auc:1.000000	valid-auc:0.899835
[792]	train-auc:1.000000	valid-auc:0.899935
[793]	train-auc:1.000000	valid-auc:0.899875
[794]	train-auc:1.000000	valid-auc:0.899885
[795]	train-auc:1.000000	valid-auc:0.899860
[796]	train-auc:1.000000	valid-auc:0.899875
[797]	train-auc:1.000000	valid-auc:0.899875
[798]	train-auc:1.000000	valid-auc:0.899975
[799]	train-auc:1.000000	valid-auc:0.899935
[800]	train-auc:1.000000	valid-auc:0.899895
[801]	train-auc:1.000000	valid-auc:0.900011
[802]	train-auc:1.000000	valid-auc:0.900071
[803]	train-auc:1.000000	valid-auc:0.900101
[804]	train-auc:1.000000	valid-auc:0.900186
[805]	train-auc:1.000000	valid-auc:0.900231
[806]	train-auc:1.000000	valid-auc:0.900226
[807]	train-auc:1.000000	valid-auc:0.900171
[808]	train-auc:1.000000	valid-auc:0.900286
[809]	train-auc:1.000000	valid-auc:0.900512
[810]	train-auc:1.000000	valid-auc:0.900502
[811]	train-auc:1.000000	valid-auc:0.900647
[812]	train-auc:1.000000	valid-auc:0.900667
[813]	train-auc:1.000000	valid-auc:0.900762
[814]	train-auc:1.000000	valid-auc:0.900788
[815]	train-auc:1.000000	valid-auc:0.901013
[816]	train-auc:1.000000	valid-auc:0.901058
[817]	train-auc:1.000000	valid-auc:0.901038
[818]	train-auc:1.000000	valid-auc:0.900988
[819]	train-auc:1.000000	valid-auc:0.900938
[820]	train-auc:1.000000	valid-auc:0.900838
[821]	train-auc:1.000000	valid-auc:0.900798
[822]	train-auc:1.000000	valid-auc:0.900783
[823]	train-auc:1.000000	valid-auc:0.900762
[824]	train-auc:1.000000	valid-auc:0.900963
[825]	train-auc:1.000000	valid-auc:0.900968
[826]	train-auc:1.000000	valid-auc:0.901103
[827]	train-auc:1.000000	valid-auc:0.900998
[828]	train-auc:1.000000	valid-auc:0.901003
[829]	train-auc:1.000000	valid-auc:0.901108
[830]	train-auc:1.000000	valid-auc:0.901038
[831]	train-auc:1.000000	valid-auc:0.901098
[832]	train-auc:1.000000	valid-auc:0.901118
[833]	train-auc:1.000000	valid-auc:0.901033
[834]	train-auc:1.000000	valid-auc:0.900933
[835]	train-auc:1.000000	valid-auc:0.900858
[836]	train-auc:1.000000	valid-auc:0.900953
[837]	train-auc:1.000000	valid-auc:0.901018
[838]	train-auc:1.000000	valid-auc:0.901058
[839]	train-auc:1.000000	valid-auc:0.901048
[840]	train-auc:1.000000	valid-auc:0.901118
[841]	train-auc:1.000000	valid-auc:0.901154
[842]	train-auc:1.000000	valid-auc:0.901279
[843]	train-auc:1.000000	valid-auc:0.901379
[844]	train-auc:1.000000	valid-auc:0.901389
[845]	train-auc:1.000000	valid-auc:0.901449
[846]	train-auc:1.000000	valid-auc:0.901580
[847]	train-auc:1.000000	valid-auc:0.901504
[848]	train-auc:1.000000	valid-auc:0.901399
[849]	train-auc:1.000000	valid-auc:0.901494
[850]	train-auc:1.000000	valid-auc:0.901459
[851]	train-auc:1.000000	valid-auc:0.901555
[852]	train-auc:1.000000	valid-auc:0.901650
[853]	train-auc:1.000000	valid-auc:0.901715
[854]	train-auc:1.000000	valid-auc:0.901680
[855]	train-auc:1.000000	valid-auc:0.901700
[856]	train-auc:1.000000	valid-auc:0.901790
[857]	train-auc:1.000000	valid-auc:0.901916
[858]	train-auc:1.000000	valid-auc:0.901881
[859]	train-auc:1.000000	valid-auc:0.901805
[860]	train-auc:1.000000	valid-auc:0.901916
[861]	train-auc:1.000000	valid-auc:0.901926
[862]	train-auc:1.000000	valid-auc:0.901855
[863]	train-auc:1.000000	valid-auc:0.901991
[864]	train-auc:1.000000	valid-auc:0.902101
[865]	train-auc:1.000000	valid-auc:0.902106
[866]	train-auc:1.000000	valid-auc:0.902136
[867]	train-auc:1.000000	valid-auc:0.902151
[868]	train-auc:1.000000	valid-auc:0.902226
[869]	train-auc:1.000000	valid-auc:0.902246
[870]	train-auc:1.000000	valid-auc:0.902221
[871]	train-auc:1.000000	valid-auc:0.902427
[872]	train-auc:1.000000	valid-auc:0.902517
[873]	train-auc:1.000000	valid-auc:0.902442
[874]	train-auc:1.000000	valid-auc:0.902402
[875]	train-auc:1.000000	valid-auc:0.902427
[876]	train-auc:1.000000	valid-auc:0.902567
[877]	train-auc:1.000000	valid-auc:0.902612
[878]	train-auc:1.000000	valid-auc:0.902592
[879]	train-auc:1.000000	valid-auc:0.902632
[880]	train-auc:1.000000	valid-auc:0.902582
[881]	train-auc:1.000000	valid-auc:0.902683
[882]	train-auc:1.000000	valid-auc:0.902733
[883]	train-auc:1.000000	valid-auc:0.902673
[884]	train-auc:1.000000	valid-auc:0.902753
[885]	train-auc:1.000000	valid-auc:0.902723
[886]	train-auc:1.000000	valid-auc:0.902708
[887]	train-auc:1.000000	valid-auc:0.902607
[888]	train-auc:1.000000	valid-auc:0.902703
[889]	train-auc:1.000000	valid-auc:0.902788
[890]	train-auc:1.000000	valid-auc:0.902893
[891]	train-auc:1.000000	valid-auc:0.902953
[892]	train-auc:1.000000	valid-auc:0.903049
[893]	train-auc:1.000000	valid-auc:0.903059
[894]	train-auc:1.000000	valid-auc:0.903084
[895]	train-auc:1.000000	valid-auc:0.903104
[896]	train-auc:1.000000	valid-auc:0.903194
[897]	train-auc:1.000000	valid-auc:0.903259
[898]	train-auc:1.000000	valid-auc:0.903269
[899]	train-auc:1.000000	valid-auc:0.903269
[900]	train-auc:1.000000	valid-auc:0.903119
[901]	train-auc:1.000000	valid-auc:0.903124
[902]	train-auc:1.000000	valid-auc:0.903154
[903]	train-auc:1.000000	valid-auc:0.903254
[904]	train-auc:1.000000	valid-auc:0.903274
[905]	train-auc:1.000000	valid-auc:0.903374
[906]	train-auc:1.000000	valid-auc:0.903485
[907]	train-auc:1.000000	valid-auc:0.903540
[908]	train-auc:1.000000	valid-auc:0.903545
[909]	train-auc:1.000000	valid-auc:0.903530
[910]	train-auc:1.000000	valid-auc:0.903475
[911]	train-auc:1.000000	valid-auc:0.903520
[912]	train-auc:1.000000	valid-auc:0.903640
[913]	train-auc:1.000000	valid-auc:0.903555
[914]	train-auc:1.000000	valid-auc:0.903580
[915]	train-auc:1.000000	valid-auc:0.903510
[916]	train-auc:1.000000	valid-auc:0.903580
[917]	train-auc:1.000000	valid-auc:0.903580
[918]	train-auc:1.000000	valid-auc:0.903575
[919]	train-auc:1.000000	valid-auc:0.903505
[920]	train-auc:1.000000	valid-auc:0.903610
[921]	train-auc:1.000000	valid-auc:0.903515
[922]	train-auc:1.000000	valid-auc:0.903570
[923]	train-auc:1.000000	valid-auc:0.903680
[924]	train-auc:1.000000	valid-auc:0.903740
[925]	train-auc:1.000000	valid-auc:0.903911
[926]	train-auc:1.000000	valid-auc:0.903841
[927]	train-auc:1.000000	valid-auc:0.903951
[928]	train-auc:1.000000	valid-auc:0.904041
[929]	train-auc:1.000000	valid-auc:0.904016
[930]	train-auc:1.000000	valid-auc:0.904006
[931]	train-auc:1.000000	valid-auc:0.903916
[932]	train-auc:1.000000	valid-auc:0.903936
[933]	train-auc:1.000000	valid-auc:0.903921
[934]	train-auc:1.000000	valid-auc:0.903996
[935]	train-auc:1.000000	valid-auc:0.904151
[936]	train-auc:1.000000	valid-auc:0.904111
[937]	train-auc:1.000000	valid-auc:0.904056
[938]	train-auc:1.000000	valid-auc:0.904146
[939]	train-auc:1.000000	valid-auc:0.904051
[940]	train-auc:1.000000	valid-auc:0.903961
[941]	train-auc:1.000000	valid-auc:0.904001
[942]	train-auc:1.000000	valid-auc:0.903996
[943]	train-auc:1.000000	valid-auc:0.904001
[944]	train-auc:1.000000	valid-auc:0.903921
[945]	train-auc:1.000000	valid-auc:0.903941
[946]	train-auc:1.000000	valid-auc:0.903901
[947]	train-auc:1.000000	valid-auc:0.903891
[948]	train-auc:1.000000	valid-auc:0.903936
[949]	train-auc:1.000000	valid-auc:0.903901
[950]	train-auc:1.000000	valid-auc:0.903971
[951]	train-auc:1.000000	valid-auc:0.904081
[952]	train-auc:1.000000	valid-auc:0.904177
[953]	train-auc:1.000000	valid-auc:0.904167
[954]	train-auc:1.000000	valid-auc:0.904267
[955]	train-auc:1.000000	valid-auc:0.904247
[956]	train-auc:1.000000	valid-auc:0.904352
[957]	train-auc:1.000000	valid-auc:0.904372
[958]	train-auc:1.000000	valid-auc:0.904402
[959]	train-auc:1.000000	valid-auc:0.904387
[960]	train-auc:1.000000	valid-auc:0.904422
[961]	train-auc:1.000000	valid-auc:0.904402
[962]	train-auc:1.000000	valid-auc:0.904377
[963]	train-auc:1.000000	valid-auc:0.904447
[964]	train-auc:1.000000	valid-auc:0.904492
[965]	train-auc:1.000000	valid-auc:0.904492
[966]	train-auc:1.000000	valid-auc:0.904598
[967]	train-auc:1.000000	valid-auc:0.904613
[968]	train-auc:1.000000	valid-auc:0.904788
[969]	train-auc:1.000000	valid-auc:0.904878
[970]	train-auc:1.000000	valid-auc:0.904833
[971]	train-auc:1.000000	valid-auc:0.904964
[972]	train-auc:1.000000	valid-auc:0.904893
[973]	train-auc:1.000000	valid-auc:0.904903
[974]	train-auc:1.000000	valid-auc:0.904883
[975]	train-auc:1.000000	valid-auc:0.904918
[976]	train-auc:1.000000	valid-auc:0.905089
[977]	train-auc:1.000000	valid-auc:0.905154
[978]	train-auc:1.000000	valid-auc:0.905219
[979]	train-auc:1.000000	valid-auc:0.905169
[980]	train-auc:1.000000	valid-auc:0.905144
[981]	train-auc:1.000000	valid-auc:0.905169
[982]	train-auc:1.000000	valid-auc:0.905179
[983]	train-auc:1.000000	valid-auc:0.905114
[984]	train-auc:1.000000	valid-auc:0.905109
[985]	train-auc:1.000000	valid-auc:0.905109
[986]	train-auc:1.000000	valid-auc:0.905024
[987]	train-auc:1.000000	valid-auc:0.905069
[988]	train-auc:1.000000	valid-auc:0.905019
[989]	train-auc:1.000000	valid-auc:0.905009
[990]	train-auc:1.000000	valid-auc:0.904989
[991]	train-auc:1.000000	valid-auc:0.905094
[992]	train-auc:1.000000	valid-auc:0.905159
[993]	train-auc:1.000000	valid-auc:0.905114
[994]	train-auc:1.000000	valid-auc:0.905164
[995]	train-auc:1.000000	valid-auc:0.905154
[996]	train-auc:1.000000	valid-auc:0.905184
[997]	train-auc:1.000000	valid-auc:0.905224
[998]	train-auc:1.000000	valid-auc:0.905274
[999]	train-auc:1.000000	valid-auc:0.905129
[1000]	train-auc:1.000000	valid-auc:0.905179
[1001]	train-auc:1.000000	valid-auc:0.905114
[1002]	train-auc:1.000000	valid-auc:0.905094
[1003]	train-auc:1.000000	valid-auc:0.905134
[1004]	train-auc:1.000000	valid-auc:0.905244
[1005]	train-auc:1.000000	valid-auc:0.905154
[1006]	train-auc:1.000000	valid-auc:0.905079
[1007]	train-auc:1.000000	valid-auc:0.905214
[1008]	train-auc:1.000000	valid-auc:0.905189
[1009]	train-auc:1.000000	valid-auc:0.905084
[1010]	train-auc:1.000000	valid-auc:0.905104
[1011]	train-auc:1.000000	valid-auc:0.905204
[1012]	train-auc:1.000000	valid-auc:0.905204
[1013]	train-auc:1.000000	valid-auc:0.905274
[1014]	train-auc:1.000000	valid-auc:0.905279
[1015]	train-auc:1.000000	valid-auc:0.905249
[1016]	train-auc:1.000000	valid-auc:0.905305
[1017]	train-auc:1.000000	valid-auc:0.905239
[1018]	train-auc:1.000000	valid-auc:0.905340
[1019]	train-auc:1.000000	valid-auc:0.905395
[1020]	train-auc:1.000000	valid-auc:0.905365
[1021]	train-auc:1.000000	valid-auc:0.905455
[1022]	train-auc:1.000000	valid-auc:0.905475
[1023]	train-auc:1.000000	valid-auc:0.905450
[1024]	train-auc:1.000000	valid-auc:0.905465
[1025]	train-auc:1.000000	valid-auc:0.905535
[1026]	train-auc:1.000000	valid-auc:0.905500
[1027]	train-auc:1.000000	valid-auc:0.905525
[1028]	train-auc:1.000000	valid-auc:0.905635
[1029]	train-auc:1.000000	valid-auc:0.905580
[1030]	train-auc:1.000000	valid-auc:0.905686
[1031]	train-auc:1.000000	valid-auc:0.905635
[1032]	train-auc:1.000000	valid-auc:0.905716
[1033]	train-auc:1.000000	valid-auc:0.905726
[1034]	train-auc:1.000000	valid-auc:0.905625
[1035]	train-auc:1.000000	valid-auc:0.905615
[1036]	train-auc:1.000000	valid-auc:0.905600
[1037]	train-auc:1.000000	valid-auc:0.905615
[1038]	train-auc:1.000000	valid-auc:0.905691
[1039]	train-auc:1.000000	valid-auc:0.905746
[1040]	train-auc:1.000000	valid-auc:0.905645
[1041]	train-auc:1.000000	valid-auc:0.905655
[1042]	train-auc:1.000000	valid-auc:0.905731
[1043]	train-auc:1.000000	valid-auc:0.905751
[1044]	train-auc:1.000000	valid-auc:0.905791
[1045]	train-auc:1.000000	valid-auc:0.905801
[1046]	train-auc:1.000000	valid-auc:0.905911
[1047]	train-auc:1.000000	valid-auc:0.905926
[1048]	train-auc:1.000000	valid-auc:0.905931
[1049]	train-auc:1.000000	valid-auc:0.905896
[1050]	train-auc:1.000000	valid-auc:0.905851
[1051]	train-auc:1.000000	valid-auc:0.905871
[1052]	train-auc:1.000000	valid-auc:0.905781
[1053]	train-auc:1.000000	valid-auc:0.905806
[1054]	train-auc:1.000000	valid-auc:0.905671
[1055]	train-auc:1.000000	valid-auc:0.905630
[1056]	train-auc:1.000000	valid-auc:0.905671
[1057]	train-auc:1.000000	valid-auc:0.905701
[1058]	train-auc:1.000000	valid-auc:0.905665
[1059]	train-auc:1.000000	valid-auc:0.905630
[1060]	train-auc:1.000000	valid-auc:0.905731
[1061]	train-auc:1.000000	valid-auc:0.905756
[1062]	train-auc:1.000000	valid-auc:0.905846
[1063]	train-auc:1.000000	valid-auc:0.905796
[1064]	train-auc:1.000000	valid-auc:0.905806
[1065]	train-auc:1.000000	valid-auc:0.905821
[1066]	train-auc:1.000000	valid-auc:0.905876
[1067]	train-auc:1.000000	valid-auc:0.906021
[1068]	train-auc:1.000000	valid-auc:0.906112
[1069]	train-auc:1.000000	valid-auc:0.906072
[1070]	train-auc:1.000000	valid-auc:0.906026
[1071]	train-auc:1.000000	valid-auc:0.905901
[1072]	train-auc:1.000000	valid-auc:0.905991
[1073]	train-auc:1.000000	valid-auc:0.905941
[1074]	train-auc:1.000000	valid-auc:0.905956
[1075]	train-auc:1.000000	valid-auc:0.905911
[1076]	train-auc:1.000000	valid-auc:0.905911
[1077]	train-auc:1.000000	valid-auc:0.905836
[1078]	train-auc:1.000000	valid-auc:0.905851
[1079]	train-auc:1.000000	valid-auc:0.905801
[1080]	train-auc:1.000000	valid-auc:0.905786
[1081]	train-auc:1.000000	valid-auc:0.905696
[1082]	train-auc:1.000000	valid-auc:0.905966
[1083]	train-auc:1.000000	valid-auc:0.905916
[1084]	train-auc:1.000000	valid-auc:0.906092
[1085]	train-auc:1.000000	valid-auc:0.906097
[1086]	train-auc:1.000000	valid-auc:0.906077
[1087]	train-auc:1.000000	valid-auc:0.906001
[1088]	train-auc:1.000000	valid-auc:0.906052
[1089]	train-auc:1.000000	valid-auc:0.905966
[1090]	train-auc:1.000000	valid-auc:0.906001
[1091]	train-auc:1.000000	valid-auc:0.905996
[1092]	train-auc:1.000000	valid-auc:0.906011
[1093]	train-auc:1.000000	valid-auc:0.906042
[1094]	train-auc:1.000000	valid-auc:0.906112
[1095]	train-auc:1.000000	valid-auc:0.906052
[1096]	train-auc:1.000000	valid-auc:0.906117
[1097]	train-auc:1.000000	valid-auc:0.906072
[1098]	train-auc:1.000000	valid-auc:0.906147
[1099]	train-auc:1.000000	valid-auc:0.906162
[1100]	train-auc:1.000000	valid-auc:0.906182
[1101]	train-auc:1.000000	valid-auc:0.906192
[1102]	train-auc:1.000000	valid-auc:0.906217
[1103]	train-auc:1.000000	valid-auc:0.906247
[1104]	train-auc:1.000000	valid-auc:0.906282
[1105]	train-auc:1.000000	valid-auc:0.906292
[1106]	train-auc:1.000000	valid-auc:0.906292
[1107]	train-auc:1.000000	valid-auc:0.906387
[1108]	train-auc:1.000000	valid-auc:0.906377
[1109]	train-auc:1.000000	valid-auc:0.906297
